Added_Sugars,Added_Sugars/#agg,Alcohol,Alcohol/#agg,Calories,Calories/#agg,Display_Name,Drkgreen_Vegetables,Drkgreen_Vegetables/#agg,Drybeans_Peas,Drybeans_Peas/#agg,Factor,Factor/#agg,Food_Code,Food_Code/#agg,Fruits,Fruits/#agg,Grains,Grains/#agg,Increment,Increment/#agg,Meats,Meats/#agg,Milk,Milk/#agg,Multiplier,Multiplier/#agg,Oils,Oils/#agg,Orange_Vegetables,Orange_Vegetables/#agg,Other_Vegetables,Other_Vegetables/#agg,Portion_Amount,Portion_Amount/#agg,Portion_Default,Portion_Default/#agg,Portion_Display_Name,Saturated_Fats,Saturated_Fats/#agg,Solid_Fats,Solid_Fats/#agg,Soy,Soy/#agg,Starchy_vegetables,Starchy_vegetables/#agg,Vegetables,Vegetables/#agg,Whole_Grains,Whole_Grains/#agg
0,0,0,0,301.644,301.644,Roast beef (eat lean & fat),0,0,0,0,4,4,21401110,21401110,0,0,0,0,1,1,3.64468,3.64468,0,0,0.25,0.25,0,0,0,0,0,0,4,4,2,2,ounces after cooking,7.75656,7.75656,99.44726,99.44726,0,0,0,0,0,0,0,0
0,0,0,0,82.74,82.74,Roast beef (eat lean only),0,0,0,0,1,1,21401120,21401120,0,0,0,0,0.5,0.5,1.48134,1.48134,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,medium slice,1.3608,1.3608,6.37686,6.37686,0,0,0,0,0,0,0,0
0,0,0,0,124.11,124.11,Roast beef (eat lean only),0,0,0,0,1,1,21401120,21401120,0,0,0,0,0.5,0.5,2.22201,2.22201,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,thick slice,2.0412,2.0412,9.56529,9.56529,0,0,0,0,0,0,0,0
0,0,0,0,41.37,41.37,Roast beef (eat lean only),0,0,0,0,1,1,21401120,21401120,0,0,0,0,1,1,0.74067,0.74067,0,0,1,1,0,0,0,0,0,0,1,1,2,2,thin slice,0.6804,0.6804,3.18843,3.18843,0,0,0,0,0,0,0,0
0,0,0,0,223.398,223.398,Roast beef (eat lean only),0,0,0,0,4,4,21401120,21401120,0,0,0,0,1,1,4,4,0,0,0.25,0.25,0,0,0,0,0,0,4,4,2,2,ounces after cooking,3.67416,3.67416,17.21752,17.21752,0,0,0,0,0,0,0,0
0,0,0,0,96.6,96.6,Beef brisket,0,0,0,0,1,1,21417120,21417120,0,0,0,0,0.5,0.5,1.4448,1.4448,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,"medium slice, 1/4 "" thick",1.7346,1.7346,9.53316,9.53316,0,0,0,0,0,0,0,0
0,0,0,0,144.9,144.9,Beef brisket,0,0,0,0,1,1,21417120,21417120,0,0,0,0,0.5,0.5,2.1672,2.1672,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,thick slice,2.6019,2.6019,14.29974,14.29974,0,0,0,0,0,0,0,0
0,0,0,0,48.3,48.3,Beef brisket,0,0,0,0,1,1,21417120,21417120,0,0,0,0,1,1,0.7224,0.7224,0,0,1,1,0,0,0,0,0,0,1,1,2,2,thin slice,0.8673,0.8673,4.76658,4.76658,0,0,0,0,0,0,0,0
0,0,0,0,211.6,211.6,Beef brisket,0,0,0,0,4,4,21417120,21417120,0,0,0,0,1,1,4,4,0,0,0.25,0.25,0,0,0,0,0,0,4,4,2,2,ounces after cooking,3.7996,3.7996,20.88216,20.88216,0,0,0,0,0,0,0,0
0,0,0,0,234.6,234.6,"Ground beef (75% lean, regular)",0,0,0,0,1,1,21501000,21501000,0,0,0,0,0.5,0.5,2.6911,2.6911,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,medium patty (4 per pound),6.137,6.137,79.0704,79.0704,0,0,0,0,0,0,0,0
0,0,0,0,77.28,77.28,"Ground beef (75% lean, regular)",0,0,0,0,1,1,21501000,21501000,0,0,0,0,1,1,0.88648,0.88648,0,0,1,1,0,0,0,0,0,0,1,1,2,2,ounce after cooking,2.0216,2.0216,26.04672,26.04672,0,0,0,0,0,0,0,0
0,0,0,0,57.96,57.96,"Ground beef (75% lean, regular)",0,0,0,0,1,1,21501000,21501000,0,0,0,0,1,1,0.66486,0.66486,0,0,1,1,0,0,0,0,0,0,1,1,2,2,ounce raw (cooked yield),1.5162,1.5162,19.53504,19.53504,0,0,0,0,0,0,0,0
0,0,0,0,311.88,311.88,"Ground beef (75% lean, regular)",0,0,0,0,1,1,21501000,21501000,0,0,0,0,0.5,0.5,3.57758,3.57758,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,large patty (3 per pound),8.1586,8.1586,105.11712,105.11712,0,0,0,0,0,0,0,0
0,0,0,0,77.28,77.28,"Ground beef (75% lean, regular)",0,0,0,0,1,1,21501000,21501000,0,0,0,0,1,1,0.88648,0.88648,0,0,1,1,0,0,0,0,0,0,1,1,2,2,medium meatball,2.0216,2.0216,26.04672,26.04672,0,0,0,0,0,0,0,0
0,0,0,0,187.68,187.68,"Ground beef (75% lean, regular)",0,0,0,0,1,1,21501000,21501000,0,0,0,0,0.5,0.5,2.15288,2.15288,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,small patty (5 per pound),4.9096,4.9096,63.25632,63.25632,0,0,0,0,0,0,0,0
0,0,0,0,236.72,236.72,Ground beef (80% lean),0,0,0,0,1,1,21501200,21501200,0,0,0,0,0.5,0.5,2.81688,2.81688,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,medium patty (4 per pound),5.8872,5.8872,73.91736,73.91736,0,0,0,0,0,0,0,0
171.70839,171.70839,0,0,228.79,228.79,Low fat ice cream,0,0,0,0,1,1,13160410,13160410,0,0,0.72199,0.72199,0.25,0.25,0.2329,0.2329,0.35894,0.35894,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,0.822,0.822,11.61486,11.61486,0,0,0,0,0,0,0,0
28.58916,28.58916,0,0,105.3,105.3,Diet pudding (instant or canned),0,0,0,0,0.5,0.5,13210250,13210250,0,0,0.4901,0.4901,0.25,0.25,0,0,0.4498,0.4498,0.5,0.5,0.00087,0.00087,0,0,0,0,0.5,0.5,1,1,cup (4 fl oz),0.754,0.754,10.0269,10.0269,0,0,0,0,0,0,0,0
57.78004,57.78004,0,0,133.11,133.11,Pudding (instant or canned),0,0,0,0,0.5,0.5,13210280,13210280,0,0,0.24665,0.24665,0.25,0.25,0,0,0.45023,0.45023,0.5,0.5,0,0,0,0,0,0,0.5,0.5,1,1,cup (4 fl oz),1.34415,1.34415,19.00341,19.00341,0,0,0,0,0,0,0,0
0,0,0,0,81.25,81.25,"Pudding, no sugar added",0,0,0,0,0.5,0.5,13220220,13220220,0,0,0.54125,0.54125,0.25,0.25,0,0,0.47375,0.47375,0.5,0.5,0.00625,0.00625,0,0,0,0,0.5,0.5,1,1,cup (4 fl oz),1.1525,1.1525,1.72125,1.72125,0,0,0,0,0,0,0,0
0,0,0,0,90.625,90.625,White sauce (cream sauce),0,0,0,0,0.25,0.25,13411000,13411000,0,0,0.23438,0.23438,0.25,0.25,0,0,0.24,0.24,1,1,0,0,0,0,0,0,0.25,0.25,1,1,cup,1.7125,1.7125,58.13437,58.13437,0,0,0,0,0,0,0,0
0,0,0,0,88.125,88.125,Milk gravy,0,0,0,0,0.25,0.25,13412000,13412000,0,0,0.195,0.195,0.25,0.25,0,0,0.24938,0.24938,1,1,0,0,0,0,0,0,0.25,0.25,1,1,cup,2.775,2.775,56.5425,56.5425,0,0,0,0,0,0,0,0
0,0,0,0,114.2505,114.2505,"Cheese (cheddar, Swiss)",0,0,0,0,1,1,14104010,14104010,0,0,0,0,0.5,0.5,0,0,0.66679,0.66679,0.5,0.5,0,0,0,0,0,0,1,1,1,1,slice (slice = 1 oz),5.97902,5.97902,83.35751,83.35751,0,0,0,0,0,0,0,0
8.22,8.22,0,0,290,290,Grilled cheese sandwich,0,0,0,0,1,1,14640100,14640100,0,0,2.036,2.036,0.5,0.5,0,0,0.49,0.49,0.5,0.5,0.27,0.27,0,0,0,0,1,1,1,1,sandwich,5.978,5.978,125.974,125.974,0,0,0,0,0,0,0,0
0,0,0,0,28.56,28.56,"Turkey lunch meat, fat free",0,0,0,0,0.5,0.5,7258,7258,0,0,0,0,1,1,0.9884,0.9884,0,0,1,1,0,0,0,0,0,0,1,1,1,1,ounce,0.06552,0.06552,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14.2,14.2,Coffee,0,0,0,0,1,1,92101000,92101000,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,fast food (16 fl oz order),0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,142.8,142.8,Latte,0,0,0,0,1,1,92101900,92101900,0,0,0,0,0.5,0.5,0,0,1.07304,1.07304,0.5,0.5,0,0,0,0,0,0,1,1,1,1,medium (14 fl oz order),3.3048,3.3048,45.31248,45.31248,0,0,0,0,0,0,0,0
0,0,0,0,71.4,71.4,Latte,0,0,0,0,1,1,92101900,92101900,0,0,0,0,0.5,0.5,0,0,0.53652,0.53652,0.5,0.5,0,0,0,0,0,0,1,1,2,2,cup,1.6524,1.6524,22.65624,22.65624,0,0,0,0,0,0,0,0
0,0,0,0,169.75,169.75,Latte,0,0,0,0,1,1,92101900,92101900,0,0,0,0,0.5,0.5,0,0,1.27555,1.27555,0.5,0.5,0,0,0,0,0,0,1,1,2,2,large (17 fl oz order),3.9285,3.9285,53.8641,53.8641,0,0,0,0,0,0,0,0
0,0,0,0,107.1,107.1,Latte,0,0,0,0,1,1,92101900,92101900,0,0,0,0,0.5,0.5,0,0,0.80478,0.80478,0.5,0.5,0,0,0,0,0,0,1,1,2,2,small (11 fl oz order),2.4786,2.4786,33.98436,33.98436,0,0,0,0,0,0,0,0
0,0,0,0,160.38,160.38,Cappuccino,0,0,0,0,1,1,92161000,92161000,0,0,0,0,0.5,0.5,0,0,1.01088,1.01088,0.5,0.5,0,0,0,0,0,0,1,1,1,1,medium (17 fl oz order),4.5684,4.5684,70.37766,70.37766,0,0,0,0,0,0,0,0
0,0,0,0,190.74,190.74,Cappuccino,0,0,0,0,1,1,92161000,92161000,0,0,0,0,0.5,0.5,0,0,1.20224,1.20224,0.5,0.5,0,0,0,0,0,0,1,1,2,2,large (20 fl oz order),5.4332,5.4332,83.70018,83.70018,0,0,0,0,0,0,0,0
0,0,0,0,79.2,79.2,Cappuccino,0,0,0,0,1,1,92161000,92161000,0,0,0,0,0.5,0.5,0,0,0.4992,0.4992,0.5,0.5,0,0,0,0,0,0,1,1,2,2,mug (8 fl oz order),2.256,2.256,34.7544,34.7544,0,0,0,0,0,0,0,0
0,0,0,0,120.45,120.45,Cappuccino,0,0,0,0,1,1,92161000,92161000,0,0,0,0,0.5,0.5,0,0,0.7592,0.7592,0.5,0.5,0,0,0,0,0,0,1,1,2,2,small (13 fl oz order),3.431,3.431,52.85565,52.85565,0,0,0,0,0,0,0,0
0,0,0,0,23.52,23.52,"Turkey breast lunch meat, fat free",0,0,0,0,1,1,7259,7259,0,0,0,0,1,1,0.9884,0.9884,0,0,1,1,0,0,0,0,0,0,1,1,1,1,ounce,0.0574,0.0574,0,0,0,0,0,0,0,0,0,0
0,0,0,0,44.1,44.1,"Tofu, firm",0,0,0,0,0.25,0.25,16126,16126,0,0,0,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0.25,0.25,1,1,cup,0.54369,0.54369,0,0,0.99981,0.99981,0,0,0,0,0,0
0,0,0,0,56.7,56.7,"Tofu, firm",0,0,0,0,1,1,16126,16126,0,0,0,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0.25,0.25,2,2,block (3 oz),0.69903,0.69903,0,0,1.28547,1.28547,0,0,0,0,0,0
0,0,0,0,168.02,168.02,Fried tofu,0,0,0,0,0.25,0.25,16129,16129,0,0,0,0,0.25,0.25,0,0,0,0,1,1,1.65609,1.65609,0,0,0,0,0.25,0.25,1,1,cup,1.80916,1.80916,0,0,0.98394,0.98394,0,0,0,0,0,0
0,0,0,0,35.23,35.23,Fried tofu,0,0,0,0,1,1,16129,16129,0,0,0,0,1,1,0,0,0,0,1,1,0.34724,0.34724,0,0,0,0,1,1,2,2,piece,0.37934,0.37934,0,0,0.20631,0.20631,0,0,0,0,0,0
0,0,0,0,167.28,167.28,Ground beef (95% lean),0,0,0,0,1,1,23559,23559,0,0,0,0,0.5,0.5,3.6006,3.6006,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,medium patty (4 per pound),2.75196,2.75196,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45.92,45.92,Ground beef (95% lean),0,0,0,0,1,1,23559,23559,0,0,0,0,1,1,0.9884,0.9884,0,0,1,1,0,0,0,0,0,0,1,1,2,2,ounce after cooking,0.75544,0.75544,0,0,0,0,0,0,0,0,0,0
0,0,0,0,42.64,42.64,Ground beef (95% lean),0,0,0,0,1,1,23559,23559,0,0,0,0,1,1,0.9178,0.9178,0,0,1,1,0,0,0,0,0,0,1,1,2,2,ounce raw (cooked yield),0.70148,0.70148,0,0,0,0,0,0,0,0,0,0
0,0,0,0,219.76,219.76,Ground beef (95% lean),0,0,0,0,1,1,23559,23559,0,0,0,0,0.5,0.5,4.7302,4.7302,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,large patty (3 per pound),3.61532,3.61532,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45.92,45.92,Ground beef (95% lean),0,0,0,0,1,1,23559,23559,0,0,0,0,1,1,0.9884,0.9884,0,0,1,1,0,0,0,0,0,0,1,1,2,2,medium meatball,0.75544,0.75544,0,0,0,0,0,0,0,0,0,0
0,0,0,0,132.84,132.84,Ground beef (95% lean),0,0,0,0,1,1,23559,23559,0,0,0,0,0.5,0.5,2.8593,2.8593,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,small patty (5 per pound),2.18538,2.18538,0,0,0,0,0,0,0,0,0,0
0,0,0,0,201.96,201.96,Ground beef (90% lean),0,0,0,0,1,1,23564,23564,0,0,0,0,0.5,0.5,3.43827,3.43827,0,0,0.5,0.5,0,0,0,0,0,0,1,1,1,1,medium patty (4 per pound),4.17582,4.17582,13.74813,13.74813,0,0,0,0,0,0,0,0
0,0,0,0,57.12,57.12,Ground beef (90% lean),0,0,0,0,1,1,23564,23564,0,0,0,0,1,1,0.97244,0.97244,0,0,1,1,0,0,0,0,0,0,1,1,2,2,ounce after cooking,1.18104,1.18104,3.88836,3.88836,0,0,0,0,0,0,0,0
0,0,0,0,51,51,Ground beef (90% lean),0,0,0,0,1,1,23564,23564,0,0,0,0,1,1,0.86825,0.86825,0,0,1,1,0,0,0,0,0,0,1,1,2,2,ounce raw (cooked yield),1.0545,1.0545,3.47175,3.47175,0,0,0,0,0,0,0,0
0,0,0,0,267.24,267.24,Ground beef (90% lean),0,0,0,0,1,1,23564,23564,0,0,0,0,0.5,0.5,4.54963,4.54963,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,large patty (3 per pound),5.52558,5.52558,18.19197,18.19197,0,0,0,0,0,0,0,0
0,0,0,0,57.12,57.12,Ground beef (90% lean),0,0,0,0,1,1,23564,23564,0,0,0,0,1,1,0.97244,0.97244,0,0,1,1,0,0,0,0,0,0,1,1,2,2,medium meatball,1.18104,1.18104,3.88836,3.88836,0,0,0,0,0,0,0,0
0,0,0,0,161.16,161.16,Ground beef (90% lean),0,0,0,0,1,1,23564,23564,0,0,0,0,0.5,0.5,2.74367,2.74367,0,0,0.5,0.5,0,0,0,0,0,0,1,1,2,2,small patty (5 per pound),3.33222,3.33222,10.97073,10.97073,0,0,0,0,0,0,0,0
0,0,0,0,146.4,146.4,Whole milk,0,0,0,0,1,1,11111000,11111000,0,0,0,0,0.25,0.25,0,0,1.0004,1.0004,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,4.5384,4.5384,69.56928,69.56928,0,0,0,0,0,0,0,0
0,0,0,0,146.4,146.4,Whole milk,0,0,0,0,8,8,11111000,11111000,0,0,0,0,1,1,0,0,1.0004,1.0004,0.125,0.125,0,0,0,0,0,0,8,8,2,2,fluid ounces,4.5384,4.5384,69.56928,69.56928,0,0,0,0,0,0,0,0
0,0,0,0,122,122,2% milk (reduced fat),0,0,0,0,1,1,11112110,11112110,0,0,0,0,0.25,0.25,0,0,1.0004,1.0004,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,3.0744,3.0744,41.46048,41.46048,0,0,0,0,0,0,0,0
0,0,0,0,122,122,2% milk (reduced fat),0,0,0,0,8,8,11112110,11112110,0,0,0,0,1,1,0,0,1.0004,1.0004,0.125,0.125,0,0,0,0,0,0,8,8,2,2,fluid ounces,3.0744,3.0744,41.46048,41.46048,0,0,0,0,0,0,0,0
0,0,0,0,102.48,102.48,1% milk (low fat),0,0,0,0,1,1,11112210,11112210,0,0,0,0,0.25,0.25,0,0,1.0004,1.0004,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,1.5372,1.5372,19.50048,19.50048,0,0,0,0,0,0,0,0
0,0,0,0,102.48,102.48,1% milk (low fat),0,0,0,0,8,8,11112210,11112210,0,0,0,0,1,1,0,0,1.0004,1.0004,0.125,0.125,0,0,0,0,0,0,8,8,2,2,fluid ounces,1.5372,1.5372,19.50048,19.50048,0,0,0,0,0,0,0,0
0,0,0,0,83.3,83.3,Fat free milk (skim),0,0,0,0,1,1,11113000,11113000,0,0,0,0,0.25,0.25,0,0,0.9996,0.9996,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,0.294,0.294,0,0,0,0,0,0,0,0,0,0
0,0,0,0,83.232,83.232,Fat free milk (skim),0,0,0,0,8,8,11113000,11113000,0,0,0,0,1,1,0,0,0.99878,0.99878,0.125,0.125,0,0,0,0,0,0,8,8,2,2,fluid ounces,0.29376,0.29376,0,0,0,0,0,0,0,0,0,0
0,0,0,0,102.48,102.48,Low lactose lowfat (1%) milk,0,0,0,0,1,1,11114300,11114300,0,0,0,0,0.25,0.25,0,0,0.99308,0.99308,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,1.5372,1.5372,19.50048,19.50048,0,0,0,0,0,0,0,0
0,0,0,0,102.48,102.48,Low lactose lowfat (1%) milk,0,0,0,0,8,8,11114300,11114300,0,0,0,0,1,1,0,0,0.99308,0.99308,0.125,0.125,0,0,0,0,0,0,8,8,2,2,fluid ounces,1.5372,1.5372,19.50048,19.50048,0,0,0,0,0,0,0,0
0,0,0,0,83.3,83.3,Low lactose fat free (skim) milk,0,0,0,0,1,1,11114320,11114320,0,0,0,0,0.25,0.25,0,0,0.9996,0.9996,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,0.294,0.294,0,0,0,0,0,0,0,0,0,0
0,0,0,0,83.232,83.232,Low lactose fat free (skim) milk,0,0,0,0,8,8,11114320,11114320,0,0,0,0,1,1,0,0,0.99878,0.99878,0.125,0.125,0,0,0,0,0,0,8,8,2,2,fluid ounces,0.29376,0.29376,0,0,0,0,0,0,0,0,0,0
0,0,0,0,122,122,Low lactose reduced fat (2%) milk,0,0,0,0,1,1,11114330,11114330,0,0,0,0,0.25,0.25,0,0,1.0004,1.0004,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,3.0744,3.0744,41.46048,41.46048,0,0,0,0,0,0,0,0
0,0,0,0,122,122,Low lactose reduced fat (2%) milk,0,0,0,0,8,8,11114330,11114330,0,0,0,0,1,1,0,0,1.0004,1.0004,0.125,0.125,0,0,0,0,0,0,8,8,2,2,fluid ounces,3.0744,3.0744,41.46048,41.46048,0,0,0,0,0,0,0,0
0,0,0,0,146.4,146.4,Low lactose whole milk,0,0,0,0,1,1,11114350,11114350,0,0,0,0,0.25,0.25,0,0,1.0004,1.0004,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,4.5384,4.5384,69.56928,69.56928,0,0,0,0,0,0,0,0
0,0,0,0,146.4,146.4,Low lactose whole milk,0,0,0,0,8,8,11114350,11114350,0,0,0,0,1,1,0,0,1.0004,1.0004,0.125,0.125,0,0,0,0,0,0,8,8,2,2,fluid ounces,4.5384,4.5384,69.56928,69.56928,0,0,0,0,0,0,0,0
0,0,0,0,98,98,Buttermilk,0,0,0,0,1,1,11115000,11115000,0,0,0,0,0.25,0.25,0,0,0.9996,0.9996,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,1.3475,1.3475,17.5959,17.5959,0,0,0,0,0,0,0,0
0,0,0,0,97.92,97.92,Buttermilk,0,0,0,0,8,8,11115000,11115000,0,0,0,0,1,1,0,0,0.99878,0.99878,0.125,0.125,0,0,0,0,0,0,8,8,2,2,fluid ounces,1.3464,1.3464,17.58154,17.58154,0,0,0,0,0,0,0,0
0,0,0,0,80.85,80.85,"Nonfat dry milk, reconstituted",0,0,0,0,1,1,11121300,11121300,0,0,0,0,0.25,0.25,0,0,0.9996,0.9996,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,0.1078,0.1078,0,0,0,0,0,0,0,0,0,0
0,0,0,0,80.784,80.784,"Nonfat dry milk, reconstituted",0,0,0,0,8,8,11121300,11121300,0,0,0,0,1,1,0,0,0.99878,0.99878,0.125,0.125,0,0,0,0,0,0,8,8,2,2,fluid ounces,0.10771,0.10771,0,0,0,0,0,0,0,0,0,0
142.93239,142.93239,0,0,245.565,245.565,Sweetened condensed milk,0,0,0,0,0.25,0.25,11220000,11220000,0,0,0,0,0.25,0.25,0,0,0.33966,0.33966,1,1,0,0,0,0,0,0,0.25,0.25,1,1,cup,4.19985,4.19985,59.28674,59.28674,0,0,0,0,0,0,0,0
0,0,0,0,98,98,Soymilk,0,0,0,0,1,1,11320000,11320000,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0.54771,0.54771,0,0,0,0,1,1,1,1,cup,0.5145,0.5145,0,0,0.9996,0.9996,0,0,0,0,0,0
0,0,0,0,98,98,Soymilk,0,0,0,0,8,8,11320000,11320000,0,0,0,0,1,1,0,0,0,0,0.125,0.125,0.54726,0.54726,0,0,0,0,8,8,2,2,fluid ounces,0.51408,0.51408,0,0,0.99878,0.99878,0,0,0,0,0,0
37.44922,37.44922,0,0,117.6,117.6,Flavored soymilk,0,0,0,0,1,1,11321000,11321000,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0.38933,0.38933,0,0,0,0,1,1,1,1,cup,0.504,0.504,3.9096,3.9096,1.0008,1.0008,0,0,0,0,0,0
0,0,0,0,138.47,138.47,"Plain yogurt, whole milk",0,0,0,0,1,1,11411100,11411100,0,0,0,0,0.25,0.25,0,0,0.92616,0.92616,0.25,0.25,0,0,0,0,0,0,1,1,1,1,8 oz container,4.767,4.767,64.66095,64.66095,0,0,0,0,0,0,0,0
0,0,0,0,127.12,127.12,"Plain yogurt, fat free",0,0,0,0,1,1,11411300,11411300,0,0,0,0,0.25,0.25,0,0,0.92616,0.92616,0.25,0.25,0,0,0,0,0,0,1,1,1,1,8 oz container,0.2724,0.2724,1.40967,1.40967,0,0,0,0,0,0,0,0
72.09592,72.09592,0,0,229.27,229.27,"Flavored yogurt, whole milk",0,0,0,0,1,1,11421000,11421000,0,0,0,0,0.25,0.25,0,0,0.92616,0.92616,0.25,0.25,0,0,0,0,0,0,1,1,1,1,8 oz container,4.54,4.54,63.1287,63.1287,0,0,0,0,0,0,0,0
73.53488,73.53488,0,0,192.95,192.95,"Flavored yogurt, low fat",0,0,0,0,1,1,11422000,11422000,0,0,0,0,0.25,0.25,0,0,0.92616,0.92616,0.25,0.25,0,0,0,0,0,0,1,1,1,1,8 oz container,1.8387,1.8387,23.67837,23.67837,0,0,0,0,0,0,0,0
0,0,0,0,97.61,97.61,"Flavored yogurt, fat-free sugar-free",0,0,0,0,1,1,11424000,11424000,0,0,0.00908,0.00908,0.25,0.25,0,0,0.92616,0.92616,0.25,0.25,0.0005,0.0005,0,0,0,0,1,1,1,1,8 oz container,0.2724,0.2724,2.02257,2.02257,0,0,0,0,0,0,0,0
91.2402,91.2402,0,0,202.3,202.3,"Fruit yogurt, whole milk",0,0,0,0,1,1,11431000,11431000,0.0578,0.0578,0,0,0.25,0.25,0,0,0.6936,0.6936,0.25,0.25,0,0,0,0,0,0,1,1,1,1,6 oz container,3.468,3.468,48.2715,48.2715,0,0,0,0,0,0,0,0
93.28496,93.28496,0,0,173.4,173.4,"Fruit yogurt, low fat",0,0,0,0,1,1,11432000,11432000,0.0578,0.0578,0,0,0.25,0.25,0,0,0.6936,0.6936,0.25,0.25,0,0,0,0,0,0,1,1,1,1,6 oz container,1.19,1.19,15.0399,15.0399,0,0,0,0,0,0,0,0
0,0,0,0,86.7,86.7,"Fruit yogurt, fat-free sugar-free",0,0,0,0,1,1,11433500,11433500,0.1921,0.1921,0,0,0.25,0.25,0,0,0.7055,0.7055,0.25,0.25,0,0,0,0,0,0,1,1,1,1,6 oz container,0.153,0.153,0.765,0.765,0,0,0,0,0,0,0,0
100.64477,100.64477,0,0,214,214,"Frozen yogurt, low fat",0,0,0,0,1,1,11460150,11460150,0,0,0,0,0.25,0.25,0,0,0.874,0.874,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,1.88,1.88,24.894,24.894,0,0,0,0,0,0,0,0
0,0,0,0,199.02,199.02,"Frozen yogurt, low fat sugar free",0,0,0,0,1,1,11460400,11460400,0,0,1.52892,1.52892,0.25,0.25,0,0,0.86118,0.86118,0.25,0.25,0.00744,0.00744,0,0,0,0,1,1,1,1,cup,0.9486,0.9486,11.53386,11.53386,0,0,0,0,0,0,0,0
110.55418,110.55418,0,0,220.98,220.98,"Frozen yogurt, whole milk",0,0,0,0,1,1,11460440,11460440,0,0,0,0,0.25,0.25,0,0,0.609,0.609,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup,4.0542,4.0542,55.2798,55.2798,0,0,0,0,0,0,0,0
48.31502,48.31502,0,0,207.5,207.5,"Chocolate milk, whole milk",0,0,0,0,1,1,11511100,11511100,0,0,0,0,0.25,0.25,0,0,1,1,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup (1 school carton),5.25,5.25,74.565,74.565,0,0,0,0,0,0,0,0
45.99882,45.99882,0,0,175,175,"Chocolate milk, 2% (reduced fat)",0,0,0,0,1,1,11511200,11511200,0,0,0,0,0.25,0.25,0,0,1,1,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup (1 school carton),2.825,2.825,43.29,43.29,0,0,0,0,0,0,0,0
52.25661,52.25661,0,0,140,140,"Chocolate milk, fat free (skim)",0,0,0,0,1,1,11511300,11511300,0,0,0,0,0.25,0.25,0,0,1,1,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup (1 school carton),0.575,0.575,4.6575,4.6575,0,0,0,0,0,0,0,0
45.5112,45.5112,0,0,157.5,157.5,"Chocolate milk, 1% (low fat)",0,0,0,0,1,1,11511400,11511400,0,0,0,0,0.25,0.25,0,0,1,1,0.25,0.25,0,0,0,0,0,0,1,1,1,1,cup (1 school carton),1.55,1.55,20.79,20.79,0,0,0,0,0,0,0,0
65.49322,65.49322,0,0,113.3,113.3,Instant cocoa (with water),0,0,0,0,1,1,11514100,11514100,0,0,0,0,0.25,0.25,0,0,0.18746,0.18746,0.25,0.25,0,0,0,0,0,0,1,1,1,1,packet dry mix with water,0.6798,0.6798,9.86328,9.86328,0,0,0,0,0,0,0,0
0,0,0,0,57.13,57.13,"Instant cocoa, diet (with water)",0,0,0,0,1,1,11514300,11514300,0,0,0.25807,0.25807,0.25,0.25,0,0,0.25019,0.25019,0.25,0.25,0.0591,0.0591,0,0,0,0,1,1,1,1,packet dry mix with water,0.2561,0.2561,1.43613,1.43613,0,0,0,0,0,0,0,0
